ID,Salary,DOJ,DOL,Original Designation,Designation,Domain,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,DomainScore,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
407662,360000.00,6/1/13 0:00,6/1/15 0:00,java software engineer,software engineer,Engineering,Banagalore,m,12/31/89 0:00,81.6,cbse,2007,74.6,cbse,3801,2,B.Tech/B.E.,information technology,77.1,3801,0,Karnataka,2012,455,565,404,0.901489571,545,0,0,0,0,0,0,-0.1082,0.8518,-0.1626,-0.7603,-0.2875
641531,330000.00,8/1/13 0:00,,product development engineer,software engineer,Engineering,Mumbai,m,5/26/91 0:00,69.6,cbse,2009,74.6,cbse,1622,2,B.Tech/B.E.,information technology,70.85,1622,0,Madhya Pradesh,2013,545,580,720,0.901489571,545,0,0,0,0,0,0,0.1282,-0.6201,-0.1437,0.0192,-0.0943
432156,290000.00,5/1/12 0:00,3/1/14 0:00,data analyst,data analyst,Tech,Visakhapatnam,m,7/2/90 0:00,80.2,,2007,91.9,,3838,2,B.Tech/B.E.,information technology,62,3838,0,Andhra Pradesh,2011,465,425,465,0.901489571,545,0,0,0,0,0,0,1.592,0.0328,-0.0537,-0.6428,0.3444
407197,310000.00,9/1/12 0:00,,software engineer,software engineer,Engineering,,m,12/21/87 0:00,75.71,state board,2004,53.44,state board,1383,2,MCA,computer application,79.6,1383,0,Karnataka,2012,305,555,645,0.901489571,545,0,0,0,0,0,0,0.3941,0.1888,-0.0537,0.1798,0.0284
595058,500000.00,9/1/12 0:00,,senior software engineer,senior software engineer,Engineering,Coimbatore,f,2/19/89 0:00,87.63,state board,2006,79.83,state board,6503,2,MCA,computer application,89,6503,0,Tamil Nadu,2012,430,525,425,0.901489571,545,0,0,0,0,0,0,-0.3027,-1.2861,0.01,2.1743,-1.4356
358393,430000.00,3/1/13 0:00,,system engineer,system engineer,Engineering,NCR,f,5/14/90 0:00,90.4,cbse,2007,87,cbse,167,2,B.Tech/B.E.,computer science,77,167,0,Haryana,2012,585,595,675,0.901489571,545,0,0,0,0,0,0,0.2782,0.3448,0.0914,-1.1422,-0.6035
812450,275000.00,8/1/14 0:00,4/1/15 0:00,software test engineer,test engineer,Engineering,NCR,f,7/11/89 0:00,62,state board,2007,70,state board,11637,2,B.Tech/B.E.,information technology,74,11637,0,Madhya Pradesh,2012,335,425,455,0.901489571,545,0,0,0,0,0,0,0.5591,-0.2871,0.1637,0.5262,-0.0943
385354,355000.00,12/1/12 0:00,,java software engineer,software engineer,Engineering,NCR,m,8/9/90 0:00,77.8,cbse,2008,78.8,cbse,6739,2,B.Tech/B.E.,computer science,82.16,6739,0,Haryana,2012,435,515,545,0.901489571,545,0,0,0,0,0,0,0.9737,0.1498,0.164,0.1798,-0.4455
1122714,240000.00,10/1/14 0:00,,android developer,software engineer,Engineering,Indore,m,9/13/92 0:00,82,cbse,2010,72,cbse,16347,2,B.Tech/B.E.,computer science,83,16347,0,Madhya Pradesh,2014,735,595,440,0.901489571,545,0,0,0,0,0,0,0.7027,1.0449,0.3174,-0.995,-2.5853
786671,180000.00,9/1/13 0:00,,software test engineer,test engineer,Engineering,,m,5/18/92 0:00,71.66,state board,2009,86.8,state board,11852,2,B.Tech/B.E.,computer science,73.1,11852,0,Andhra Pradesh,2013,465,545,545,0.901489571,545,0,0,0,0,0,0,-0.4463,0.5454,0.4711,-0.2344,-0.6692
35248,480000.00,7/1/11 0:00,7/1/13 0:00,software engineer,software engineer,Engineering,NCR,m,2/5/90 0:00,88.3,state board,2006,83.4,state board,44,2,B.Tech/B.E.,information technology,76.58,44,0,Uttar Pradesh,2011,645,605,595,0.901489571,545,0,0,0,0,0,0,1.7465,0.8128,0.5269,-2.1704,0.1864
467560,235000.00,10/1/12 0:00,4/1/15 0:00,software engineer,software engineer,Engineering,Hyderabad,m,4/14/90 0:00,92.66,state board,2008,95.6,state board,8400,2,B.Tech/B.E.,computer science,71.44,8400,0,Telangana,2012,455,385,515,0.901489571,545,0,0,0,0,0,0,0.6646,0.8518,0.5994,-0.6428,0.5024
541114,140000.00,8/1/11 0:00,1/1/12 0:00,network engineer,network engineer,Engineering,Hyderabad,m,9/27/89 0:00,66,state board,2006,66.66,state board,2540,2,B.Tech/B.E.,computer science,66.22,2540,0,Uttar Pradesh,2011,450,545,765,0.901489571,545,0,0,0,0,0,0,0.2009,0.7348,0.5994,1.0024,-0.6035
1265819,240000.00,8/1/14 0:00,4/1/15 0:00,software engineer,software engineer,Engineering,Mumbai,m,7/24/92 0:00,82,state board,2009,79.23,state board,5050,2,B.Tech/B.E.,electronics engineering,70,5050,0,Rajasthan,2013,605,565,645,0,545,0,0,0,0,0,0,0.7027,1.2114,0.9322,-1.1218,0.2889
693698,120000.00,2/1/13 0:00,5/1/13 0:00,asp.net developer,software engineer,Engineering,Kanpur,m,11/15/91 0:00,71.5,state board,2008,70.4,state board,4971,2,B.Tech/B.E.,computer science,78.44,4971,0,Uttar Pradesh,2013,580,520,720,0.901489571,545,0,0,0,0,0,0,0.5591,0.5454,1.2396,0.1459,0.8637
434862,360000.00,6/1/12 0:00,11/1/14 0:00,senior systems engineer,senior software engineer,Engineering,Chennai,f,4/14/91 0:00,84,,2008,94,,11352,2,B.Tech/B.E.,computer science,82.24,11352,1,Tamil Nadu,2012,565,505,515,0.901489571,545,0,0,0,0,0,0,-0.4173,0.6178,-1.6865,0.1798,-0.9194
336546,415000.00,4/1/13 0:00,,systems engineer,system engineer,Engineering,Banagalore,m,6/18/90 0:00,86.12,state board,2008,77,state board,10930,2,B.Tech/B.E.,information technology,77.6,10930,1,West Bengal,2012,465,485,475,0.901489571,545,0,0,0,0,0,0,-1.4992,-0.0842,-1.6865,1.23733,-0.4455
182985,400000.00,8/1/11 0:00,,quality assurance test engineer,test engineer,QA,Banagalore,f,11/9/87 0:00,73,cbse,2005,71.3,cbse,349,2,M.Tech./M.E.,computer science,79.7,349,1,Gujarat,2011,545,665,435,0.901489571,545,0,0,0,0,0,0,-1.4992,1.1248,-1.2148,0.1798,0.6603
509283,500000.00,2/1/13 0:00,,business analyst,business analyst,Business,NCR,m,5/3/89 0:00,70.67,state board,2007,67.8,cbse,4948,2,B.Tech/B.E.,computer science,69.3,4948,1,Rajasthan,2012,545,665,705,0.901489571,545,0,0,0,0,0,0,0.8578,0.3448,-0.7794,-0.1727,-0.7615
416714,300000.00,10/1/12 0:00,7/1/14 0:00,system engineer,system engineer,Engineering,Kolkata,m,4/23/88 0:00,64.4,state board,2005,53,state board,8926,2,MCA,computer application,71,8926,1,West Bengal,2012,375,535,625,0.901489571,545,0,0,0,0,0,0,-0.1855,0.6568,-0.7794,0.1798,0.0284
51378,485000.00,8/1/10 0:00,4/1/15 0:00,senior systems engineer,senior software engineer,Engineering,,m,10/23/88 0:00,87.68,state board,2006,62.66,state board,182,2,B.Tech/B.E.,computer science,70,182,1,Karnataka,2010,515,455,355,0.901489571,545,0,0,0,0,0,0,-0.2628,0.5008,-0.6343,-0.1727,-0.9194
317336,530000.00,12/1/11 0:00,,automation engineer,automation engineer,Engineering,,m,8/25/88 0:00,88.64,state board,2006,65.16,state board,1629,2,B.Tech/B.E.,computer science,74.81,1629,1,Karnataka,2011,465,645,505,0.901489571,545,0,0,0,0,0,0,1.4374,1.2808,-0.4891,-1.46537,0.5419
505714,240000.00,1/1/14 0:00,2/1/15 0:00,project coordinator,project coordinator,Management,Jaipur,m,10/19/89 0:00,46.8,state board,2009,72.48,state board,165,2,B.Tech/B.E.,computer science,59.7,165,1,Rajasthan,2012,450,525,605,0.901489571,545,0,0,0,0,0,0,-1.3447,-0.2793,-0.4891,1.5018,-0.9194
754959,340000.00,8/1/13 0:00,4/1/15 0:00,programmer analyst,programmer analyst,Tech,,m,7/27/91 0:00,87.6,icse,2009,92.5,icse,1906,2,B.Tech/B.E.,computer science,88.3,1906,1,West Bengal,2013,720,545,825,0.901489571,545,0,0,0,0,0,0,-1.5953,0.0459,-0.2974,-0.6147,-0.4776
692875,380000.00,3/1/14 0:00,,system engineer,system engineer,Engineering,Chennai,m,2/8/91 0:00,88.8,icse,2009,93,icse,5216,2,B.Tech/B.E.,information technology,88,5216,1,West Bengal,2013,650,610,385,0.901489571,545,0,0,0,0,0,0,0.1282,0.3789,0.01,0.0192,-0.4776
330602,415000.00,10/1/12 0:00,11/1/14 0:00,programmer analyst,programmer analyst,Tech,Hyderabad,m,12/26/90 0:00,76.67,state board,2008,82.6,state board,8818,2,B.Tech/B.E.,information technology,66.39,8818,1,Telangana,2012,565,565,415,0.901489571,545,0,0,0,0,0,0,0.3555,1.5538,0.3817,-0.29027,0.6603
240465,470000.00,7/1/11 0:00,3/1/15 0:00,systems engineer,system engineer,Engineering,Kolkata,m,2/15/90 0:00,77.38,state board,2007,75,state board,253,2,B.Tech/B.E.,information technology,88.8,253,1,West Bengal,2011,445,495,625,0.901489571,545,0,0,0,0,0,0,-0.4173,-1.6833,0.5269,-1.7004,-0.9194
493696,350000.00,10/1/13 0:00,4/1/15 0:00,software engineer,software engineer,Engineering,Chennai,m,7/21/90 0:00,89,state board,2008,91,state board,3944,2,B.Tech/B.E.,computer science,87.4,3944,1,Tamil Nadu,2012,520,585,485,0.901489571,545,0,0,0,0,0,0,-0.6491,0.1888,0.672,-0.4371,-1.0774
52923,465000.00,6/1/11 0:00,,technical lead,technical lead,Tech,Pune,m,8/16/89 0:00,75.83,state board,2006,68.83,state board,472,2,B.Tech/B.E.,information technology,55.6,472,1,Maharashtra,2010,525,575,655,0.901489571,545,0,0,0,0,0,0,-2.8903,1.2808,0.8171,-0.8778,0.3444
655183,450000.00,12/1/13 0:00,,java software engineer,software engineer,Engineering,,m,2/1/91 0:00,85,cbse,2008,79,cbse,8310,2,B.Tech/B.E.,information technology,75.64,8310,1,Rajasthan,2013,520,500,605,0.901489571,545,0,0,0,0,0,0,-0.3027,0.3789,1.2396,0.2727,0.2889
329579,100000.00,12/1/11 0:00,6/1/13 0:00,android developer,software engineer,Engineering,Kolkata,m,4/2/89 0:00,75.62,,2006,59,,253,2,MCA,computer application,83.52,253,1,West Bengal,2012,355,575,615,0.915418435,554,0,0,0,0,0,0,-0.1855,1.1248,0.2366,-0.17277,-0.1295
1271681,335000.00,3/1/15 0:00,,programmer analyst,programmer analyst,Tech,Chennai,m,7/21/92 0:00,73,state board,2009,68.46,state board,3136,1,B.Tech/B.E.,information technology,63,3136,0,Rajasthan,2014,420,485,545,0.916869961,555,0,0,0,0,0,0,-0.8772,0.5454,-0.1437,0.653,-0.2859
191027,350000.00,6/1/11 0:00,6/1/13 0:00,system engineer,system engineer,Engineering,Hyderabad,f,10/23/86 0:00,81.6,,2005,77.6,,11157,1,MCA,computer application,90,11157,0,Jharkhand,2011,505,545,525,0.916869961,555,0,0,0,0,0,0,0.2009,-0.4353,-0.0537,-1.3478,0.5024
580697,450000.00,9/1/13 0:00,,software engineer,software engineer,Engineering,NCR,m,5/27/91 0:00,82.6,cbse,2009,79.8,cbse,8195,1,B.Tech/B.E.,information technology,80.05,8195,1,Delhi,2013,650,605,545,0.916869961,555,0,0,0,0,0,0,-0.0154,-0.2871,-0.2974,-0.4879,-2.0105
666201,325000.00,6/1/14 0:00,,java developer,software engineer,Engineering,Banagalore,m,3/26/92 0:00,88.4,cbse,2010,86.4,cbse,47,1,B.Tech/B.E.,computer science,76,47,1,Delhi,2014,605,665,605,0.916869961,555,0,0,0,0,0,0,0.4155,1.0449,1.0859,-0.995,0.2889
676764,170000.00,10/1/13 0:00,4/1/15 0:00,database administrator,database administrator,Tech,Bhopal,m,9/6/89 0:00,71.4,state board,2007,68.8,state board,547,2,MCA,computer application,79.1,547,0,Madhya Pradesh,2013,395,425,590,0.916869961,555,0,0,0,0,0,0,-1.7389,-2.1186,-2.2954,0.0192,-1.8189
245337,60000.00,6/1/11 0:00,2/1/13 0:00,trainee software developer,trainee software engineer,Engineering,Bhubaneshwar,f,2/13/88 0:00,66.5,cbse,2005,49.5,state board,889,2,MCA,computer application,89.7,889,0,Orissa,2011,505,505,485,0.916869961,555,0,0,0,0,0,0,-1.0355,0.0328,-2.2308,1.0024,0.3444
352532,250000.00,6/1/13 0:00,,front end web developer,software engineer,UX/UI Design,Pune,f,6/14/90 0:00,85.46,state board,2008,90.17,state board,8148,2,B.Tech/B.E.,computer science,67.75,8148,0,Maharashtra,2012,365,395,485,0.916869961,555,0,0,0,0,0,0,1.9011,0.0328,-2.1219,0.0623,0.0284
1261955,225000.00,8/1/14 0:00,9/1/14 0:00,customer service representative,customer service representative,Support,NCR,m,10/6/93 0:00,82.14,icse,2010,81.26,icse,4971,2,B.Tech/B.E.,computer science,67.54,4971,0,Uttar Pradesh,2014,665,630,500,0.916869961,555,0,0,0,0,0,0,-1.1644,-0.1206,-1.3733,0.0192,0.0973
359173,800000.00,7/1/12 0:00,,software quality assurance tester,test engineer,QA,NCR,f,9/4/89 0:00,89.4,,2007,80.6,,44,2,B.Tech/B.E.,computer science,81.76,44,0,Uttar Pradesh,2012,355,495,684,0.916869961,555,0,0,0,0,0,0,-1.1901,0.1888,-1.3599,-0.6428,-0.643
1043852,300000.00,1/1/14 0:00,4/1/15 0:00,associate software engineer,associate software engineer,Engineering,,m,1/26/93 0:00,81,cbse,2009,67.7,cbse,12926,2,B.Tech/B.E.,information technology,67.7,12926,0,Punjab,2013,510,480,705,0.916869961,555,0,0,0,0,0,0,1.2772,0.2124,-1.2196,-0.2344,1.247
333041,560000.00,1/1/13 0:00,,sap abap consultant,business analyst,Tech,Banagalore,m,5/28/89 0:00,86.5,state board,2006,90.6,state board,6638,2,MCA,computer application,79.6,6638,0,Andhra Pradesh,2012,505,615,615,0.916869961,555,0,0,0,0,0,0,1.2828,0.5008,-0.7794,-1.23027,-0.1521
53921,1110000.00,7/1/10 0:00,4/1/15 0:00,senior developer,senior software engineer,Engineering,Banagalore,m,3/25/88 0:00,75.4,cbse,2004,68.2,cbse,83,2,B.Tech/B.E.,information technology,80,83,0,Uttar Pradesh,2010,555,535,655,0.916869961,555,0,0,0,0,0,0,1.2828,1.1248,-0.6343,-1.3478,1.1343
358346,460000.00,3/1/13 0:00,4/1/15 0:00,system engineer,system engineer,Engineering,NCR,m,10/31/90 0:00,87,cbse,2008,81,cbse,10185,2,B.Tech/B.E.,computer science,74.44,10185,0,Haryana,2012,635,635,735,0.916869961,555,0,0,0,0,0,0,0.3555,-0.7473,-0.4891,-0.9953,-0.8799
192781,450000.00,12/1/11 0:00,,systems engineer,system engineer,Engineering,Hyderabad,f,8/6/90 0:00,90,state board,2007,97.1,state board,5003,2,B.Tech/B.E.,computer science,72.6,5003,0,Andhra Pradesh,2011,635,555,655,0.916869961,555,0,0,0,0,0,0,-1.3447,1.4368,-0.4891,-0.6428,0.6603
611920,95000.00,8/1/14 0:00,,web developer,software engineer,UX/UI Design,,m,7/5/91 0:00,62.13,state board,2010,74,state board,64,2,B.Tech/B.E.,computer science,65.6,64,0,Uttar Pradesh,2013,475,610,415,0.916869961,555,0,0,0,0,0,0,0.99,-0.2871,-0.2974,0.5262,-2.3937
287020,445000.00,3/1/11 0:00,,software developer,software engineer,Engineering,,m,12/8/85 0:00,63.2,state board,2004,68.89,state board,547,2,MCA,computer application,76.2,547,0,Madhya Pradesh,2011,495,505,505,0.916869961,555,0,0,0,0,0,0,0.0464,-0.1232,-0.1988,-1.1128,-0.2875
632497,240000.00,7/1/13 0:00,5/1/14 0:00,ios developer,software engineer,Engineering,,m,3/8/91 0:00,88.8,cbse,2009,84.3,cbse,13344,2,B.Tech/B.E.,computer science,83,13344,0,Uttar Pradesh,2013,640,680,575,0.916869961,555,0,0,0,0,0,0,-0.3027,0.2124,-0.1437,0.0192,0.6721
114364,400000.00,11/1/10 0:00,9/1/13 0:00,programmer analyst,programmer analyst,Tech,Cochin,m,2/8/86 0:00,91,,2003,73,,1310,2,MCA,computer application,85,1310,0,Kerala,2010,555,445,485,0.916869961,555,0,0,0,0,0,0,0.8192,1.4368,-0.0537,-1.8179,0.8183
633797,365000.00,3/1/14 0:00,4/1/15 0:00,system engineer,system engineer,Engineering,Banagalore,f,9/20/91 0:00,89,cbse,2009,88.8,cbse,1982,2,B.Tech/B.E.,computer science,79.22,1982,0,Uttar Pradesh,2013,475,610,695,0.916869961,555,0,0,0,0,0,0,0.4155,1.2114,0.01,-1.1218,0.2889
283452,445000.00,7/1/11 0:00,1/1/14 0:00,product engineer,product engineer,Engineering,Banagalore,m,8/14/88 0:00,86.4,cbse,2005,79.8,cbse,2097,2,B.Tech/B.E.,computer science,81.9,2097,0,Uttar Pradesh,2011,565,585,655,0.916869961,555,0,0,0,0,0,0,-1.1901,-0.2793,0.0914,0.1798,-0.6035
189790,395000.00,6/1/11 0:00,8/1/12 0:00,ios developer,software engineer,Engineering,NCR,m,10/18/89 0:00,68,cbse,2007,68.2,cbse,44,2,B.Tech/B.E.,information technology,72.56,44,0,Uttar Pradesh,2011,465,575,575,0.916869961,555,0,0,0,0,0,0,-1.1901,1.2808,0.2366,-0.5253,0.1864
50876,640000.00,4/1/10 0:00,,programmer analyst,programmer analyst,Tech,Banagalore,m,4/24/87 0:00,78,,2004,71.3,,5400,2,B.Tech/B.E.,information technology,67,5400,0,Madhya Pradesh,2009,455,605,625,0.916869961,555,0,0,0,0,0,0,-0.2628,-0.5913,0.2366,-0.1727,0.8183
300951,360000.00,9/1/11 0:00,,software developer,software engineer,Engineering,Trivandrum,f,4/10/89 0:00,89,cbse ,2007,84,cbse,835,2,B.Tech/B.E.,computer science,75.4,835,0,Kerala,2011,525,615,655,0.916869961,555,0,0,0,0,0,0,-0.1082,0.8128,0.3817,-1.1128,-0.6035
262821,150000.00,11/1/11 0:00,2/1/12 0:00,php developer,software engineer,Engineering,NCR,m,1/29/89 0:00,76,,2006,73,,11025,2,B.Tech/B.E.,computer science,78.7,11025,0,Uttar Pradesh,2011,385,475,305,0.916869961,555,0,0,0,0,0,0,0.2009,0.0328,0.3817,-0.5253,0.0284
1198934,275000.00,12/1/14 0:00,,software engineer,software engineer,Engineering,Hyderabad,m,10/31/92 0:00,80.5,state board,2010,89.6,state board,5338,2,B.Tech/B.E.,computer science,70.2,5338,0,Andhra Pradesh,2014,475,395,430,0.916869961,555,0,0,0,0,0,0,0.5591,0.0459,0.4711,-1.1218,-0.8608
790690,275000.00,8/1/13 0:00,,software developer,software engineer,Engineering,Hyderabad,f,8/28/92 0:00,81.6,state board,2009,96.4,state board,4184,2,B.Tech/B.E.,computer science,80.36,4184,0,Andhra Pradesh,2013,500,520,620,0.916869961,555,0,0,0,0,0,0,0.8463,0.7119,0.4711,-1.1218,0.8637
274014,620000.00,5/1/11 0:00,,software engineer,software engineer,Engineering,Banagalore,m,8/1/90 0:00,88.5,state board,2007,95.9,state board,7077,2,B.Tech/B.E.,information technology,81.2,7077,0,Andhra Pradesh,2011,475,505,605,0.916869961,555,0,0,0,0,0,0,-0.1082,0.1888,0.5269,-0.5253,0.0284
786559,360000.00,3/1/14 0:00,,system engineer,system engineer,Engineering,Banagalore,m,5/21/92 0:00,90.16,state board,2009,96.1,state board,4032,2,B.Tech/B.E.,computer science,86,4032,0,Andhra Pradesh,2013,535,585,680,0.916869961,555,0,0,0,0,0,0,0.7027,0.2124,0.6248,-1.2486,-1.244
601396,475000.00,7/1/13 0:00,,software engineer,software engineer,Engineering,,m,6/28/91 0:00,69.8,cbse,2009,82.6,cbse,272,2,B.Tech/B.E.,computer science,82.17,272,0,Punjab,2013,520,580,385,0.916869961,555,0,0,0,0,0,0,-0.159,0.2124,0.6248,0.2727,0.4805
982461,275000.00,1/1/14 0:00,,software developer,software engineer,Engineering,,m,9/5/92 0:00,90,cbse,2009,67.8,cbse,184,2,B.Tech/B.E.,computer science,78,184,0,Uttar Pradesh,2014,475,485,525,0.916869961,555,0,0,0,0,0,0,-0.0154,-0.2871,0.9322,-2.2627,-0.2859
982469,165000.00,4/1/14 0:00,4/1/15 0:00,android developer,software engineer,Engineering,NCR,m,12/21/89 0:00,51,cbse,2006,68,cbse,184,2,MCA,computer application,75,184,0,Uttar Pradesh,2014,570,460,485,0.916869961,555,0,0,0,0,0,0,0.99,1.0449,0.9322,-0.3612,1.0554
676286,400000.00,9/1/13 0:00,,software developer,software engineer,Engineering,Banagalore,m,3/12/91 0:00,75.4,cbse,2009,60.2,cbse,4374,2,B.Tech/B.E.,information technology,78.78,4374,0,Madhya Pradesh,2013,535,415,705,0.916869961,555,0,0,0,0,0,0,-0.159,0.7119,1.547,-1.5021,-0.8608
308164,370000.00,1/1/13 0:00,4/1/15 0:00,systems engineer,system engineer,Engineering,,m,7/5/90 0:00,74.6,cbse,2007,73.4,cbse,350,2,B.Tech/B.E.,information technology,71.06,350,0,Uttar Pradesh,2012,555,475,615,0.916869961,555,0,0,0,0,0,0,1.2828,1.1248,1.8331,-0.1727,1.6082
662149,60000.00,1/1/14 0:00,7/1/14 0:00,software developer,software engineer,Engineering,Kolkata,m,3/28/90 0:00,73,state board,2007,65,state board,13095,2,B.Tech/B.E.,computer science,83,13095,1,West Bengal,2013,360,585,575,0.916869961,555,0,0,0,0,0,0,-2.7443,-3.4506,-1.6807,-0.2344,-4.3099
373290,240000.00,10/1/12 0:00,6/1/14 0:00,sap functional consultant,business analyst,Tech,NCR,f,8/30/88 0:00,75.2,cbse,2006,73.8,cbse,41,2,MCA,computer application,64.5,41,1,Delhi,2012,615,665,535,0.916869961,555,0,0,0,0,0,0,-2.5811,-0.0842,-1.5776,1.8249,-0.9194
271904,1100000.00,11/1/11 0:00,,senior software engineer,senior software engineer,Engineering,Banagalore,m,9/30/89 0:00,83.8,cbse,2007,63.4,cbse,1648,2,B.Tech/B.E.,information technology,61.2,1648,1,Karnataka,2011,665,615,515,0.916869961,555,0,0,0,0,0,0,-0.881,0.5008,-0.6343,-1.3478,-0.6035
333594,590000.00,3/1/13 0:00,,software engineer,software engineer,Engineering,Hyderabad,m,3/9/91 0:00,78,state board,2008,86.7,state board,11168,2,B.Tech/B.E.,computer science,74.79,11168,1,Telangana,2012,495,435,485,0.916869961,555,0,0,0,0,0,0,0.6646,1.2808,-0.4891,-0.5253,-0.169
1047972,195000.00,11/1/14 0:00,,technical support specialist,technical support specialist,Support,Hyderabad,m,7/5/91 0:00,68.5,state board,2009,68.4,state board,2618,2,B.Tech/B.E.,computer science,70.74,2618,1,Telangana,2013,535,435,285,0.916869961,555,0,0,0,0,0,0,-0.159,-0.1206,-0.4511,-1.2486,0.4805
1265323,240000.00,1/1/15 0:00,7/1/15 0:00,human resources intern,hr intern,HR,Hyderabad,m,3/30/94 0:00,87.5,state board,2011,92,state board,495,2,B.Tech/B.E.,information technology,76.47,495,1,Telangana,2015,430,555,500,0.916869961,555,0,0,0,0,0,0,-2.6007,-0.6201,-0.4511,1.9207,-0.4776
331251,355000.00,3/1/13 0:00,,software quality assurance tester,test engineer,QA,Banagalore,f,12/10/90 0:00,92,state board,2008,94.9,state board,9769,2,B.Tech/B.E.,computer science,76,9769,1,Telangana,2012,595,475,684,0.916869961,555,0,0,0,0,0,0,-0.4173,-0.2012,-0.3803,-0.4078,-0.9194
813058,320000.00,8/1/13 0:00,11/1/14 0:00,software engineer,software engineer,Engineering,NCR,m,4/15/91 0:00,88.7,state board,2009,89.6,state board,7861,2,B.Tech/B.E.,information technology,81.7,7861,1,West Bengal,2013,625,705,795,0.916869961,555,0,0,0,0,0,0,0.99,0.8784,-0.2974,-0.3612,0.8637
271119,470000.00,7/1/11 0:00,7/1/13 0:00,software developer,software engineer,Engineering,Mumbai,m,12/1/89 0:00,82.33,,2008,76.89,,1329,2,B.Tech/B.E.,information technology,55.89,1329,1,Maharashtra,2011,515,615,695,0.916869961,555,0,0,0,0,0,0,-0.4173,0.6568,-0.0537,-0.9953,-1.8673
331131,400000.00,3/1/13 0:00,4/1/15 0:00,software quality assurance tester,test engineer,QA,Hyderabad,f,7/25/91 0:00,90,state board,2008,97,state board,9769,2,B.Tech/B.E.,computer science,84,9769,1,Telangana,2012,515,595,625,0.916869961,555,0,0,0,0,0,0,1.6692,1.5928,0.9623,-1.0541,0.6603
599282,300000.00,7/1/12 0:00,2/1/13 0:00,web developer,software engineer,UX/UI Design,Pune,m,6/18/91 0:00,81.4,cbse,2008,63.8,cbse,314,2,B.Tech/B.E.,information technology,70.1,314,1,Karnataka,2012,650,610,665,0.916869961,555,0,0,0,0,0,0,1.8517,1.5444,1.2396,-2.643,0.2889
583152,510000.00,9/1/13 0:00,,test engineer,test engineer,QA,,m,6/9/92 0:00,88.76,cbse,2009,85.2,cbse,2817,1,B.Tech/B.E.,computer science,78.16,2817,0,Chhattisgarh,2013,615,555,765,0.930370607,565,0,0,0,0,0,0,0.1282,-0.2871,0.4711,-1.3753,-0.6692
561796,300000.00,12/1/11 0:00,,software programmer,software engineer,Engineering,,m,5/9/88 0:00,71,state board,2005,60.5,cbse,34,1,B.Tech/B.E.,information technology,64.97,34,0,Haryana,2011,465,595,735,0.930370607,565,0,0,0,0,0,0,0.4155,0.0459,1.0859,-0.995,1.0554
327759,880000.00,12/1/12 0:00,,software engineer,software engineer,Engineering,NCR,m,10/5/90 0:00,81.6,cbse,2008,87.6,cbse,13,1,B.Tech/B.E.,computer science,76.48,13,1,Delhi,2012,465,605,555,0.930370607,565,0,0,0,0,0,0,-0.7335,-0.4536,-0.1437,-0.2344,-0.4776
